Postal Code,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Day,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Furnishings,Sub-Category_Tables
43055,38.784,3,0.2,7.272,2017,6,19,0,0,1,0,0,1,0,0,0,1,0
89015,1685.88,6,0.0,320.3172,2016,5,5,1,0,0,0,0,1,0,0,0,0,1
98105,141.96,2,0.0,41.1684,2017,12,1,0,0,0,1,1,0,0,1,0,0,0
10035,10.02,3,0.0,4.4088,2015,8,9,0,0,0,1,0,1,0,0,0,1,0
19711,19.92,4,0.0,6.5736,2016,11,14,0,0,0,1,1,0,0,0,0,1,0
47374,257.94,3,0.0,67.0644,2017,11,26,0,0,0,1,0,0,1,0,0,0,1
47374,27.46,2,0.0,9.8856,2017,11,26,0,0,0,1,0,0,1,0,0,1,0
47374,828.6,3,0.0,240.294,2017,11,26,0,0,0,1,0,0,1,0,1,0,0
33180,290.352,3,0.2,-36.294,2015,11,20,0,0,0,1,1,0,0,1,0,0,0
63301,135.3,5,0.0,37.884,2017,9,7,0,1,0,0,1,0,0,0,0,1,0
23464,111.15,5,0.0,48.906,2014,11,24,0,0,0,1,0,0,1,0,0,1,0
19140,154.764,3,0.4,-46.4292,2017,3,11,0,0,0,1,0,0,1,0,0,0,1
35401,141.96,2,0.0,35.49,2017,12,22,0,0,0,1,0,0,1,0,1,0,0
85204,182.55,2,0.5,-135.087,2017,12,22,0,0,1,0,1,0,0,0,0,0,1
31907,275.88,6,0.0,46.8996,2015,12,25,0,0,1,0,1,0,0,0,0,1,0
94122,717.72,3,0.2,71.772,2014,7,22,0,0,1,0,1,0,0,0,1,0,0
94122,170.352,3,0.2,19.1646,2014,7,22,0,0,1,0,1,0,0,0,0,0,1
10009,145.764,2,0.1,3.2392,2017,10,8,0,0,0,1,1,0,0,0,1,0,0
21215,908.82,9,0.0,227.205,2017,4,21,1,0,0,0,1,0,0,0,1,0,0
77095,74.592,4,0.3,-2.1312,2017,8,17,0,0,0,1,0,0,1,0,1,0,0
77095,16.784,2,0.6,-22.2388,2017,8,17,0,0,0,1,0,0,1,0,0,1,0
92024,674.352,3,0.2,-8.4294,2016,11,12,1,0,0,0,0,0,1,0,0,0,1
98103,19.54,2,0.0,7.2298,2016,11,13,0,0,0,1,0,0,1,0,0,1,0
33311,331.023,7,0.45,-114.3534,2016,11,27,0,0,0,1,1,0,0,0,0,0,1
14609,756.8,5,0.0,75.68,2016,10,28,0,1,0,0,0,1,0,0,0,1,0
60174,8.736,3,0.6,-4.8048,2014,12,29,0,0,0,1,0,0,1,0,0,1,0
94109,17.46,2,0.0,5.9364,2017,10,2,0,0,0,1,1,0,0,0,0,1,0
94122,30.8,4,0.0,10.164,2016,7,14,0,0,0,1,1,0,0,0,0,1,0
10011,113.6,8,0.0,44.304,2016,3,8,0,0,0,1,1,0,0,0,0,1,0
95123,43.96,7,0.0,18.4632,2016,12,24,0,0,0,1,1,0,0,0,0,1,0
91104,66.36,7,0.0,26.544,2017,4,23,0,0,1,0,1,0,0,0,0,1,0
91104,24.14,2,0.0,7.9662,2017,4,23,0,0,1,0,1,0,0,0,0,1,0
43229,302.45,5,0.5,-199.617,2014,3,3,0,0,0,1,0,1,0,1,0,0,0
54880,47.4,5,0.0,21.33,2016,5,30,0,0,0,1,0,0,1,0,0,1,0
77095,155.372,2,0.3,-35.5136,2014,11,23,0,0,1,0,0,1,0,0,1,0,0
28027,315.776,8,0.2,31.5776,2016,1,14,0,0,0,1,1,0,0,0,0,1,0
95123,273.666,2,0.15,-12.8784,2016,9,16,0,0,0,1,0,1,0,1,0,0,0
59601,63.98,7,0.0,21.7532,2015,11,13,0,0,0,1,0,0,1,0,0,1,0
44105,66.112,2,0.2,-9.0904,2017,9,9,0,0,0,1,1,0,0,0,0,1,0
73120,57.69,3,0.0,23.6529,2016,6,20,0,0,0,1,0,1,0,0,0,1,0
90036,59.99,7,0.0,21.5964,2016,1,23,0,0,0,1,1,0,0,0,0,1,0
98006,20.24,1,0.0,7.8936,2015,5,26,0,0,0,1,1,0,0,0,0,1,0
60016,292.1,4,0.5,-175.26,2014,11,18,1,0,0,0,1,0,0,0,0,0,1
60016,8.544,2,0.6,-7.476,2014,11,18,1,0,0,0,1,0,0,0,0,1,0
60016,424.116,6,0.3,-30.294,2014,11,18,1,0,0,0,1,0,0,1,0,0,0
33437,97.184,2,0.2,6.074,2017,9,4,0,0,0,1,1,0,0,0,1,0,0
75023,890.841,3,0.3,-152.7156,2014,3,29,0,0,0,1,1,0,0,0,0,0,1
95123,113.888,2,0.2,9.9652,2016,11,5,0,0,1,0,1,0,0,0,1,0,0
10011,142.182,1,0.4,-37.9152,2016,10,16,0,0,0,1,0,1,0,0,0,0,1
10009,135.3,5,0.0,37.884,2017,11,26,0,0,1,0,1,0,0,0,0,1,0
10024,41.96,2,0.0,10.9096,2017,12,5,1,0,0,0,1,0,0,0,0,1,0
91505,111.0,2,0.0,14.43,2014,3,18,0,0,0,1,0,0,1,0,0,1,0
60623,22.752,6,0.6,-8.532,2016,11,12,1,0,0,0,0,1,0,0,0,1,0
33614,67.36,2,0.2,10.104,2015,4,11,0,0,0,1,1,0,0,0,0,1,0
33614,54.528,3,0.2,14.3136,2015,4,11,0,0,0,1,1,0,0,0,0,1,0
10024,449.568,2,0.2,56.196,2015,12,25,0,0,0,1,1,0,0,1,0,0,0
10035,192.186,3,0.1,36.3018,2014,12,20,0,0,1,0,0,1,0,0,1,0,0
30318,67.88,2,0.0,18.3276,2014,7,26,0,0,0,1,1,0,0,0,1,0,0
30318,25.71,3,0.0,9.2556,2014,7,26,0,0,0,1,1,0,0,0,0,1,0
32216,721.875,6,0.45,-420.0,2017,12,11,0,0,0,1,0,1,0,0,0,0,1
32216,64.784,1,0.2,-12.147,2017,12,11,0,0,0,1,0,1,0,0,1,0,0
85023,169.568,2,0.2,0.0,2016,10,9,0,0,0,1,0,0,1,0,0,1,0
19143,523.764,3,0.4,-192.0468,2014,12,30,0,0,1,0,0,1,0,0,0,0,1
90036,194.352,3,0.2,-36.441,2016,4,12,1,0,0,0,1,0,0,0,1,0,0
19140,347.802,7,0.3,-24.843,2016,11,28,0,0,0,1,0,1,0,0,1,0,0
68104,1336.44,14,0.0,387.5676,2016,9,13,0,0,0,1,1,0,0,0,0,1,0
37421,390.368,2,0.2,48.796,2017,11,29,0,0,0,1,1,0,0,0,1,0,0
37421,101.52,5,0.2,19.035,2017,11,29,0,0,0,1,1,0,0,0,0,1,0
10024,313.176,2,0.4,-120.0508,2016,12,25,0,0,0,1,0,1,0,0,0,0,1
10024,866.646,3,0.1,173.3292,2016,12,25,0,0,0,1,0,1,0,0,1,0,0
98103,43.13,1,0.0,14.6642,2016,9,8,0,0,0,1,1,0,0,0,0,1,0
93010,509.9575,5,0.15,41.9965,2015,5,14,0,0,0,1,0,1,0,1,0,0,0
93010,122.91,3,0.0,34.4148,2015,5,14,0,0,0,1,0,1,0,0,0,1,0
93010,97.568,2,0.2,-6.098,2015,5,14,0,0,0,1,0,1,0,0,1,0,0
93010,722.352,3,0.2,81.2646,2015,5,14,0,0,0,1,0,1,0,0,1,0,0
90032,167.84,8,0.0,11.7488,2016,5,30,0,0,0,1,0,1,0,0,0,1,0
43615,172.11,1,0.4,-94.6605,2014,4,8,0,0,0,1,1,0,0,0,0,0,1
97224,13.592,1,0.2,-0.3398,2017,5,30,0,0,0,1,0,0,1,0,0,1,0
19134,386.68,2,0.3,-5.524,2016,3,13,0,0,1,0,0,1,0,0,1,0,0
19143,36.672,3,0.2,6.4176,2017,4,10,0,0,0,1,1,0,0,0,0,1,0
77070,85.246,2,0.3,-6.089,2016,6,25,0,0,1,0,1,0,0,0,1,0,0
77070,32.712,2,0.6,-26.1696,2016,6,25,0,0,1,0,1,0,0,0,0,1,0
98042,46.9,5,0.0,13.132,2015,3,24,0,0,1,0,0,1,0,0,0,1,0
90049,236.528,2,0.2,-2.9566,2017,9,2,0,0,0,1,1,0,0,0,0,0,1
60610,22.2,1,0.6,-26.085,2017,2,3,0,0,1,0,0,0,1,0,0,1,0
37918,88.92,5,0.2,14.4495,2017,11,11,1,0,0,0,1,0,0,0,0,1,0
77036,318.43,5,0.3,-77.333,2017,9,17,0,0,1,0,0,0,1,0,1,0,0
22980,1196.86,7,0.0,119.686,2015,4,16,1,0,0,0,1,0,0,0,0,1,0
22980,523.26,9,0.0,125.5824,2015,4,16,1,0,0,0,1,0,0,1,0,0,0
90045,34.92,4,0.0,11.8728,2017,11,11,0,0,1,0,0,0,1,0,0,1,0
10011,14.56,2,0.0,6.2608,2014,9,15,0,0,0,1,1,0,0,0,0,1,0
19140,445.802,7,0.3,-108.2662,2014,12,15,0,0,1,0,0,1,0,0,1,0,0
3820,1053.164,4,0.3,-105.3164,2015,12,19,0,0,1,0,0,0,1,0,0,0,1
90032,106.68,6,0.0,33.0708,2015,9,10,0,0,0,1,0,1,0,0,0,1,0
77070,512.19,5,0.3,-65.853,2017,9,11,0,0,0,1,1,0,0,0,0,0,1
92683,276.69,3,0.0,49.8042,2017,7,14,0,0,0,1,1,0,0,0,0,1,0
92683,18.84,3,0.0,7.9128,2017,7,14,0,0,0,1,1,0,0,0,0,1,0
43229,396.92,5,0.2,148.845,2017,7,14,0,0,0,1,1,0,0,0,0,1,0
43130,85.246,2,0.3,-1.2178,2016,9,5,0,0,0,1,1,0,0,0,1,0,0
97030,1487.04,5,0.2,148.704,2014,9,10,0,0,0,1,1,0,0,0,1,0,0
94109,9.24,3,0.0,2.9568,2017,9,26,0,1,0,0,0,1,0,0,0,1,0
80501,266.352,3,0.2,-13.3176,2016,6,17,1,0,0,0,1,0,0,0,0,1,0
80501,483.136,4,0.2,54.3528,2016,6,17,1,0,0,0,1,0,0,0,1,0,0
27834,196.784,2,0.2,-22.1382,2017,2,25,0,0,0,1,1,0,0,0,1,0,0
27834,231.92,5,0.2,5.798,2017,2,25,0,0,0,1,1,0,0,1,0,0,0
77041,13.592,2,0.6,-14.2716,2017,12,3,0,0,0,1,1,0,0,0,0,1,0
80219,242.352,8,0.7,-363.528,2017,12,2,0,0,0,1,0,1,0,1,0,0,0
80219,508.704,6,0.2,0.0,2017,12,2,0,0,0,1,0,1,0,0,0,1,0
80219,906.68,5,0.2,68.001,2017,12,2,0,0,0,1,0,1,0,0,1,0,0
77036,21.204,3,0.6,-11.6622,2016,9,5,1,0,0,0,0,1,0,0,0,1,0
19134,349.965,7,0.5,-216.9783,2014,5,10,0,0,1,0,1,0,0,1,0,0,0
11561,31.68,6,0.0,9.8208,2014,11,1,0,0,0,1,1,0,0,0,0,1,0
17602,170.786,1,0.3,0.0,2016,12,30,1,0,0,0,1,0,0,0,1,0,0
60610,198.744,4,0.3,0.0,2016,9,3,0,0,0,1,1,0,0,1,0,0,0
98103,435.168,4,0.2,-59.8356,2016,1,30,0,0,1,0,1,0,0,0,1,0,0
98103,48.58,1,0.0,7.7728,2016,1,30,0,0,1,0,1,0,0,1,0,0,0
23602,591.32,4,0.0,112.3508,2014,10,21,0,0,0,1,0,1,0,0,0,0,1
68104,563.94,3,0.0,112.788,2016,12,18,1,0,0,0,0,0,1,0,1,0,0
10024,127.764,2,0.1,2.8392,2015,4,16,0,0,0,1,0,1,0,0,1,0,0
95661,17.31,3,0.0,5.193,2017,11,16,0,0,0,1,1,0,0,0,0,1,0
19134,58.248,9,0.2,11.6496,2016,9,5,0,0,0,1,1,0,0,0,0,1,0
19134,71.246,2,0.3,-19.3382,2016,9,5,0,0,0,1,1,0,0,0,1,0,0
19134,887.271,3,0.3,-63.3765,2016,9,5,0,0,0,1,1,0,0,0,1,0,0
60623,25.176,3,0.6,-33.3582,2016,5,27,0,0,0,1,1,0,0,0,0,1,0
60623,5.584,2,0.6,-1.6752,2016,5,27,0,0,0,1,1,0,0,0,0,1,0
10035,14.91,3,0.0,4.6221,2015,8,24,0,0,1,0,1,0,0,0,0,1,0
90032,189.576,1,0.2,9.4788,2017,10,27,1,0,0,0,0,1,0,0,0,0,1
90004,725.344,4,0.2,54.4008,2014,11,25,0,0,0,1,1,0,0,0,1,0,0
48234,75.33,9,0.0,19.5858,2015,5,23,0,0,1,0,0,0,1,0,0,1,0
78521,127.302,7,0.3,-9.093,2014,3,30,1,0,0,0,0,0,1,0,1,0,0
40214,1207.84,8,0.0,314.0384,2017,12,29,0,0,1,0,1,0,0,0,1,0,0
40214,300.98,1,0.0,87.2842,2017,12,29,0,0,1,0,1,0,0,0,1,0,0
40214,258.75,3,0.0,77.625,2017,12,29,0,0,1,0,1,0,0,0,1,0,0
19711,441.96,2,0.0,101.6508,2017,3,2,0,0,0,1,0,1,0,1,0,0,0
90036,892.224,3,0.2,89.2224,2015,4,5,0,0,0,1,0,1,0,0,1,0,0
94110,1352.032,4,0.2,84.502,2016,3,15,1,0,0,0,0,1,0,0,1,0,0
43302,1548.99,9,0.4,-464.697,2015,12,27,0,0,0,1,0,1,0,0,0,0,1
89115,80.96,4,0.0,29.1456,2015,11,30,0,0,1,0,1,0,0,0,0,1,0
90049,187.76,4,0.0,76.9816,2014,4,15,0,1,0,0,0,0,1,0,0,1,0
77340,76.728,3,0.6,-53.7096,2014,1,7,0,0,0,1,1,0,0,0,0,1,0
71111,129.92,4,0.0,10.3936,2014,10,22,0,0,0,1,0,1,0,0,0,1,0
2149,170.98,1,0.0,32.4862,2015,11,27,0,0,1,0,0,0,1,1,0,0,0
2149,38.97,3,0.0,4.6764,2015,11,27,0,0,1,0,0,0,1,0,0,1,0
2149,446.068,4,0.3,0.0,2015,11,27,0,0,1,0,0,0,1,0,0,0,1
2908,341.96,2,0.0,78.6508,2014,12,31,0,0,0,1,0,0,1,1,0,0,0
2908,605.88,6,0.0,151.47,2014,12,31,0,0,0,1,0,0,1,0,1,0,0
49201,1568.61,9,0.0,329.4081,2016,11,25,0,0,0,1,0,1,0,0,0,0,1
23434,872.94,3,0.0,157.1292,2017,7,15,1,0,0,0,0,1,0,0,0,0,1
98103,167.888,7,0.2,14.6902,2016,3,22,0,1,0,0,1,0,0,0,1,0,0
1841,526.582,2,0.3,-52.6582,2017,12,14,0,0,0,1,0,0,1,0,0,0,1
48234,447.84,4,0.0,98.5248,2016,8,26,0,0,0,1,1,0,0,0,0,0,1
28314,77.952,3,0.2,15.5904,2017,10,28,0,0,1,0,1,0,0,0,0,1,0
78745,179.886,1,0.3,-2.5698,2015,9,10,0,0,0,1,0,1,0,0,1,0,0
98103,291.136,4,0.2,-25.4744,2017,6,13,0,0,0,1,0,0,1,0,1,0,0
22204,60.84,3,0.0,19.4688,2015,6,18,0,0,0,1,1,0,0,0,0,1,0
28540,17.088,2,0.2,1.068,2015,11,30,1,0,0,0,0,1,0,0,0,1,0
14215,154.95,3,0.0,30.99,2017,11,13,0,0,1,0,0,1,0,0,0,1,0
21044,1779.9,5,0.0,373.779,2017,8,12,0,1,0,0,0,1,0,0,1,0,0
28205,876.3,10,0.4,-292.1,2016,11,4,0,0,1,0,0,1,0,0,0,0,1
60653,22.608,3,0.6,-10.1736,2016,5,17,1,0,0,0,1,0,0,0,0,1,0
10035,207.846,3,0.1,2.3094,2017,3,24,1,0,0,0,0,1,0,0,1,0,0
93727,40.48,2,0.0,14.5728,2014,3,24,0,0,1,0,1,0,0,0,0,1,0
20735,550.431,3,0.3,-47.1798,2016,2,14,1,0,0,0,1,0,0,0,0,0,1
20735,10.56,6,0.0,4.6464,2016,2,14,1,0,0,0,1,0,0,0,0,1,0
90049,1497.666,2,0.15,140.9568,2017,6,8,1,0,0,0,0,0,1,1,0,0,0
90036,232.88,5,0.2,17.466,2014,5,16,0,0,0,1,0,1,0,0,1,0,0
13440,90.882,1,0.1,15.147,2015,2,3,0,0,0,1,0,1,0,0,1,0,0
92105,63.936,3,0.2,6.3936,2015,4,26,0,0,0,1,0,1,0,0,1,0,0
90045,241.568,2,0.2,-15.098,2015,4,13,0,0,1,0,1,0,0,0,0,0,1
98103,307.136,4,0.2,-11.5176,2015,9,25,0,0,0,1,0,1,0,0,1,0,0
50315,1184.72,4,0.0,106.6248,2014,3,28,0,0,0,1,1,0,0,0,0,0,1
78577,124.404,4,0.3,-21.3264,2017,7,21,0,0,0,1,1,0,0,0,0,0,1
77070,16.192,2,0.6,-6.8816,2016,2,27,0,0,0,1,1,0,0,0,0,1,0
85204,441.92,2,0.2,49.716,2015,7,14,0,0,1,0,1,0,0,0,1,0,0
85204,127.764,6,0.7,-191.646,2015,7,14,0,0,1,0,1,0,0,1,0,0,0
92630,915.136,4,0.2,102.9528,2016,10,3,0,0,0,1,0,0,1,0,1,0,0
60505,242.176,4,0.6,-302.72,2016,11,29,0,0,1,0,0,0,1,0,0,1,0
19140,337.176,2,0.4,-118.0116,2016,6,14,0,0,0,1,0,1,0,0,0,0,1
80229,23.376,3,0.2,7.0128,2017,12,3,0,0,1,0,1,0,0,0,0,1,0
80229,16.72,5,0.2,3.344,2017,12,3,0,0,1,0,1,0,0,0,0,1,0
80229,16.192,1,0.2,4.6552,2017,12,3,0,0,1,0,1,0,0,0,0,1,0
72701,343.85,5,0.0,137.54,2016,12,25,0,0,0,1,1,0,0,0,0,1,0
38109,31.984,1,0.2,0.0,2017,8,13,0,0,0,1,1,0,0,0,0,1,0
38109,423.648,2,0.2,47.6604,2017,8,13,0,0,0,1,1,0,0,0,1,0,0
95037,268.704,3,0.2,6.7176,2016,12,3,0,0,0,1,1,0,0,0,0,0,1
95037,205.666,2,0.15,-12.098,2016,12,3,0,0,0,1,1,0,0,1,0,0,0
60174,30.344,2,0.6,-31.8612,2016,4,28,0,0,1,0,1,0,0,0,0,1,0
19140,344.372,4,0.3,-93.4724,2015,11,20,0,0,0,1,0,0,1,0,1,0,0
10035,50.97,3,0.0,9.1746,2017,11,20,0,0,1,0,0,1,0,0,0,1,0
75217,298.116,6,0.3,-4.2588,2017,7,25,1,0,0,0,0,0,1,0,0,0,1
97206,230.28,3,0.2,23.028,2016,7,15,0,0,0,1,0,1,0,0,1,0,0
92037,81.424,2,0.2,-9.1602,2016,12,14,1,0,0,0,0,1,0,0,1,0,0
79907,362.25,6,0.3,0.0,2014,3,1,0,0,0,1,1,0,0,0,1,0,0
79907,63.552,6,0.6,-34.9536,2014,3,1,0,0,0,1,1,0,0,0,0,1,0
95928,435.168,4,0.2,-59.8356,2017,10,5,0,0,0,1,0,1,0,0,1,0,0
95928,72.9,5,0.0,26.973,2017,10,5,0,0,0,1,0,1,0,0,0,1,0
95928,206.352,3,0.2,5.1588,2017,10,5,0,0,0,1,0,1,0,0,0,0,1
80219,90.882,3,0.7,-190.8522,2016,10,10,1,0,0,0,0,1,0,1,0,0,0
80219,120.784,1,0.2,13.5882,2016,10,10,1,0,0,0,0,1,0,0,1,0,0
19134,254.352,3,0.2,0.0,2015,8,16,0,0,0,1,0,1,0,0,0,1,0
7011,254.9,5,0.0,76.47,2014,9,10,1,0,0,0,1,0,0,0,0,1,0
80013,145.764,6,0.7,-247.7988,2015,11,20,0,0,1,0,1,0,0,1,0,0,0
92037,1673.184,12,0.2,20.9148,2017,11,3,1,0,0,0,0,0,1,0,0,0,1
98105,12.18,7,0.0,3.8976,2014,5,4,1,0,0,0,0,1,0,0,0,1,0
1852,45.84,3,0.0,15.5856,2014,12,1,1,0,0,0,1,0,0,0,0,1,0
1852,9.82,2,0.0,3.2406,2014,12,1,1,0,0,0,1,0,0,0,0,1,0
73120,1323.9,5,0.0,383.931,2015,11,17,0,0,0,1,1,0,0,0,1,0,0
10009,18.84,3,0.0,6.0288,2017,5,25,0,1,0,0,1,0,0,0,0,1,0
43130,60.672,6,0.2,12.8928,2014,9,9,1,0,0,0,0,0,1,0,0,1,0
75217,657.93,5,0.3,-93.99,2014,7,21,0,0,0,1,0,1,0,0,1,0,0
10035,210.68,2,0.0,50.5632,2015,9,11,0,0,1,0,0,1,0,0,0,1,0
79109,23.076,3,0.6,-10.9611,2016,1,7,0,0,0,1,1,0,0,0,0,1,0
77041,75.384,9,0.6,-20.7306,2015,6,25,1,0,0,0,1,0,0,0,0,1,0
90032,435.999,3,0.15,5.1294,2017,6,30,0,0,1,0,1,0,0,1,0,0,0
98115,388.704,6,0.2,38.8704,2017,8,21,0,0,1,0,0,1,0,0,1,0,0
2138,26.72,1,0.0,11.7568,2017,3,11,0,0,0,1,0,0,1,0,0,1,0
19140,21.184,1,0.2,4.7664,2014,9,26,0,0,0,1,0,1,0,0,0,1,0
90049,307.666,2,0.15,28.9568,2015,8,28,0,0,0,1,1,0,0,1,0,0,0
90049,4.16,2,0.0,1.7472,2015,8,28,0,0,0,1,1,0,0,0,0,1,0
94109,16.02,6,0.0,6.0876,2015,10,20,0,0,0,1,0,1,0,0,0,1,0
77340,141.42,5,0.6,-187.3815,2017,1,1,0,0,0,1,1,0,0,0,0,1,0
77340,310.744,4,0.3,-26.6352,2017,1,1,0,0,0,1,1,0,0,0,1,0,0
30344,27.42,3,0.0,9.3228,2015,6,23,0,0,0,1,0,1,0,0,0,1,0
22204,61.1,5,0.0,18.33,2016,10,20,0,0,0,1,0,0,1,0,0,1,0
98115,23.88,3,0.0,10.5072,2017,7,27,0,0,1,0,1,0,0,0,0,1,0
77041,89.0664,1,0.32,-17.0274,2017,2,17,1,0,0,0,0,0,1,1,0,0,0
19140,215.544,4,0.3,-58.5048,2017,12,8,0,0,0,1,1,0,0,0,1,0,0
60623,127.386,2,0.3,-25.4772,2017,11,18,0,0,0,1,1,0,0,0,1,0,0
76903,248.43,5,0.3,-17.745,2016,12,1,0,0,1,0,1,0,0,0,1,0,0
76903,85.246,2,0.3,-1.2178,2016,12,1,0,0,1,0,1,0,0,0,1,0,0
90049,148.02,3,0.0,41.4456,2017,8,29,0,0,0,1,0,1,0,0,0,1,0
60653,526.344,4,0.3,-75.192,2017,7,22,0,0,0,1,1,0,0,0,1,0,0
94110,41.96,2,0.0,10.9096,2016,11,11,0,0,0,1,1,0,0,0,0,1,0
94110,451.152,3,0.2,0.0,2016,11,11,0,0,0,1,1,0,0,0,1,0,0
95351,161.568,2,0.2,-28.2744,2017,9,7,0,0,0,1,1,0,0,0,1,0,0
60610,64.96,5,0.6,-43.848,2017,8,26,0,0,0,1,1,0,0,0,0,1,0
75081,72.78,3,0.6,-70.9605,2015,10,8,0,0,0,1,0,1,0,0,0,1,0
33801,562.2925,7,0.45,-255.5875,2016,8,12,0,0,0,1,0,1,0,0,0,0,1
10035,56.52,9,0.0,21.4776,2014,11,9,0,0,0,1,0,0,1,0,0,1,0
92037,557.728,4,0.2,6.9716,2016,2,5,0,0,0,1,1,0,0,0,0,0,1
57701,141.96,2,0.0,39.7488,2014,1,26,1,0,0,0,0,1,0,1,0,0,0
21215,239.372,2,0.3,-23.9372,2016,10,4,0,0,0,1,1,0,0,0,0,0,1
7109,227.96,2,0.0,36.4736,2016,2,16,0,0,0,1,1,0,0,0,1,0,0
92105,96.96,6,0.0,33.936,2015,11,2,0,0,0,1,1,0,0,0,0,1,0
92105,512.499,3,0.15,-30.147,2015,11,2,0,0,0,1,1,0,0,1,0,0,0
94122,863.128,7,0.2,-32.3673,2016,7,31,0,0,0,1,0,1,0,0,0,0,1
98105,2036.86,7,0.0,366.6348,2017,11,6,0,0,0,1,0,0,1,0,0,0,1
98105,449.568,2,0.2,-73.0548,2017,11,6,0,0,0,1,0,0,1,0,1,0,0
97477,277.5,4,0.5,-188.7,2015,8,2,0,0,0,1,1,0,0,0,0,0,1
19120,1252.704,8,0.4,-480.2032,2015,11,21,0,0,0,1,1,0,0,0,0,0,1
60653,22.608,3,0.6,-10.1736,2017,5,18,0,0,0,1,0,1,0,0,0,1,0
60653,1.892,1,0.6,-0.9933,2017,5,18,0,0,0,1,0,1,0,0,0,1,0
60623,170.072,4,0.3,-12.148,2015,9,13,0,0,1,0,1,0,0,0,1,0,0
10011,187.76,4,0.0,76.9816,2017,11,17,0,0,0,1,1,0,0,0,0,1,0
27707,335.744,2,0.2,25.1808,2015,11,30,1,0,0,0,1,0,0,0,0,1,0
10024,11.82,3,0.0,4.728,2015,11,8,0,1,0,0,0,1,0,0,0,1,0
10024,577.764,2,0.1,115.5528,2015,11,8,0,1,0,0,0,1,0,0,1,0,0
32114,191.5155,1,0.45,-76.6062,2015,4,26,0,0,0,1,1,0,0,0,0,0,1
75220,44.46,5,0.6,-17.784,2016,11,7,0,0,0,1,1,0,0,0,0,1,0
75217,31.776,3,0.6,-19.0656,2014,10,3,0,0,0,1,1,0,0,0,0,1,0
12180,82.64,2,0.0,7.4376,2016,4,4,0,0,1,0,0,0,1,0,0,1,0
30328,1266.86,7,0.0,291.3778,2016,6,30,0,0,1,0,1,0,0,1,0,0,0
32216,933.262,4,0.45,-458.1468,2017,5,1,0,0,0,1,1,0,0,0,0,0,1
32216,43.936,4,0.2,6.0412,2017,10,20,0,1,0,0,1,0,0,0,0,1,0
94122,85.44,3,0.0,31.6128,2014,8,12,0,0,0,1,1,0,0,0,0,1,0
60653,4.712,2,0.6,-1.8848,2015,3,5,0,0,1,0,1,0,0,0,0,1,0
60505,69.375,1,0.5,-47.175,2017,1,30,0,0,0,1,1,0,0,0,0,0,1
10009,2563.056,8,0.1,313.2624,2016,12,25,0,0,0,1,1,0,0,0,1,0,0
92020,387.136,4,0.2,4.8392,2016,10,20,0,0,0,1,0,1,0,0,1,0,0
28540,207.0,3,0.2,25.875,2017,5,9,1,0,0,0,0,1,0,0,1,0,0
60174,51.756,3,0.6,-33.6414,2015,12,21,0,0,1,0,0,0,1,0,0,1,0
28205,4.928,2,0.2,0.7392,2015,7,5,0,0,0,1,0,1,0,0,0,1,0
90036,362.352,3,0.2,45.294,2017,7,26,0,0,0,1,0,1,0,0,1,0,0
93309,486.368,4,0.2,36.4776,2017,11,3,0,0,0,1,1,0,0,0,0,0,1
77036,376.509,3,0.3,-43.0296,2014,3,1,0,0,0,1,1,0,0,0,0,0,1
31907,62.72,4,0.0,24.4608,2017,1,26,0,0,0,1,1,0,0,0,0,1,0
77573,512.358,3,0.3,-14.6388,2014,7,12,0,0,0,1,0,0,1,0,1,0,0
1810,354.9,5,0.0,88.725,2016,3,9,1,0,0,0,1,0,0,0,1,0,0
92345,436.704,6,0.2,-38.2116,2017,4,13,0,0,0,1,0,1,0,0,1,0,0
37918,32.952,3,0.2,6.5904,2014,3,21,0,0,0,1,1,0,0,0,0,1,0
37918,218.376,3,0.2,-10.9188,2014,3,21,0,0,0,1,1,0,0,0,1,0,0
1841,31.4,5,0.0,13.188,2015,4,30,0,0,0,1,0,1,0,0,0,1,0
1841,9.48,1,0.0,3.792,2015,4,30,0,0,0,1,0,1,0,0,0,1,0
1841,24.3,5,0.0,10.449,2015,4,30,0,0,0,1,0,1,0,0,0,1,0
19134,32.448,2,0.2,7.3008,2017,5,3,0,0,0,1,0,1,0,0,0,1,0
19134,373.47,5,0.4,-112.041,2017,5,3,0,0,0,1,0,1,0,0,0,0,1
30605,186.54,3,0.0,41.0388,2016,8,26,0,0,0,1,1,0,0,0,0,1,0
79907,913.43,5,0.3,-169.637,2017,1,2,0,0,1,0,1,0,0,0,0,0,1
90049,902.712,3,0.2,33.8517,2016,6,11,0,0,0,1,1,0,0,0,0,0,1
93727,120.666,2,0.15,21.294,2016,10,17,0,0,0,1,0,0,1,1,0,0,0
98105,82.26,3,0.0,33.7266,2016,11,24,0,0,0,1,0,0,1,0,0,1,0
77036,241.5,4,0.3,0.0,2016,2,8,0,0,0,1,0,1,0,0,1,0,0
6810,27.46,2,0.0,9.8856,2017,12,23,0,0,0,1,0,0,1,0,0,1,0
