Postal Code,Sales,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Furnishings,Sub-Category_Tables,Order Date,Week,Quarter,Sales_Lag_1,Sales_Lag_2,Sales_Lag_3,Sales_Rolling_Mean_3,Sales_Rolling_Mean_7
90032,120.666,2,0.15,18.4548,0,0,0,1,1,0,0,1,0,0,0,2015-10-03,40,4,124.41,24.368,30.56,89.81466666666665,401.1480000000001
75217,16.74,5,0.6,-14.229,0,0,0,1,0,0,1,0,0,1,0,2014-07-20,29,3,120.666,124.41,24.368,87.27199999999999,110.07200000000007
75217,981.372,2,0.3,-140.196,0,0,0,1,0,0,1,0,1,0,0,2014-07-20,29,3,16.74,120.666,124.41,372.926,191.43942857142864
77070,3.984,2,0.6,-2.6892,0,0,0,1,1,0,0,0,0,1,0,2017-02-09,6,1,981.372,16.74,120.666,334.032,186.01428571428576
42420,61.0,5,0.0,25.62,0,0,1,0,0,0,1,0,0,1,0,2017-03-31,13,1,3.984,981.372,16.74,348.7853333333333,190.3628571428572
76106,220.2656,4,0.32,-42.1096,0,0,0,1,0,1,0,1,0,0,0,2017-04-27,17,2,61.0,3.984,981.372,95.08319999999999,218.34822857142862
10024,242.352,3,0.2,9.0882,0,0,0,1,1,0,0,1,0,0,0,2017-04-14,15,2,220.2656,61.0,3.984,174.53920000000002,235.19708571428578
2908,220.98,1,0.0,50.8254,0,0,1,0,0,1,0,1,0,0,0,2017-12-22,51,4,242.352,220.2656,61.0,227.86586666666668,249.5276571428572
98105,532.704,6,0.2,-39.9528,0,0,0,1,1,0,0,0,1,0,0,2016-08-23,34,3,220.98,242.352,220.2656,332.012,323.2368000000001
33801,1123.92,5,0.2,-182.637,1,0,0,0,0,1,0,0,1,0,0,2015-06-11,24,2,532.704,220.98,242.352,625.868,343.6008000000001
33801,48.672,3,0.2,7.3008,1,0,0,0,0,1,0,0,0,1,0,2015-06-11,24,2,1123.92,532.704,220.98,568.432,349.9848000000001
90049,44.46,2,0.0,14.6718,1,0,0,0,0,0,1,0,0,1,0,2014-12-16,51,4,48.672,1123.92,532.704,405.684,347.621942857143
90049,241.568,2,0.2,18.1176,1,0,0,0,0,0,1,0,1,0,0,2014-12-16,51,4,44.46,48.672,1123.92,111.56666666666668,350.66514285714294
11572,13.28,2,0.0,6.3744,1,0,0,0,0,1,0,0,0,1,0,2014-08-24,34,3,241.568,44.46,48.672,99.76933333333334,317.94057142857156
75081,22.848,3,0.6,-17.7072,0,0,0,1,0,0,1,0,0,1,0,2017-11-12,45,4,13.28,241.568,44.46,92.56533333333334,289.6360000000001
78745,347.802,7,0.3,-24.843,0,0,0,1,0,1,0,0,1,0,0,2016-09-05,36,3,22.848,13.28,241.568,127.97666666666669,263.22142857142865
98105,963.136,4,0.2,108.3528,0,0,1,0,0,1,0,0,1,0,0,2017-02-11,6,1,347.802,22.848,13.28,444.5953333333334,240.2522857142858
43055,262.864,7,0.2,69.0018,1,0,0,0,1,0,0,0,0,1,0,2015-12-15,51,4,963.136,347.802,22.848,524.6006666666667,270.8511428571429
10009,284.364,2,0.4,-75.8304,0,0,0,1,0,1,0,0,0,0,1,2015-08-24,35,3,262.864,963.136,347.802,503.4546666666667,305.1231428571429
48911,67.0,5,0.0,32.16,1,0,0,0,1,0,0,0,0,1,0,2016-10-29,43,4,284.364,262.864,963.136,204.74266666666665,280.1848571428572
32303,390.272,8,0.2,-24.392,0,0,0,1,0,1,0,0,1,0,0,2016-05-28,21,2,67.0,284.364,262.864,247.212,334.0408571428572
60623,528.43,5,0.3,0.0,0,0,0,1,1,0,0,0,1,0,0,2016-03-21,12,1,390.272,67.0,284.364,328.56733333333335,406.2668571428572
80525,180.588,2,0.7,-240.784,0,0,0,1,1,0,0,1,0,0,0,2017-09-23,38,3,528.43,390.272,67.0,366.43,382.37914285714294
10011,20.94,3,0.0,6.0726,0,0,0,1,0,1,0,0,0,1,0,2017-12-05,49,4,180.588,528.43,390.272,243.31933333333333,247.77971428571433
10011,58.68,2,0.0,18.1908,0,0,0,1,0,1,0,0,0,1,0,2017-12-05,49,4,20.94,180.588,528.43,86.73599999999995,218.6105714285715
44312,149.232,3,0.2,3.7308,0,0,1,0,1,0,0,0,0,1,0,2014-05-18,20,2,58.68,20.94,180.588,76.28399999999996,199.30600000000004
92037,39.88,2,0.0,11.1664,0,0,0,1,1,0,0,0,0,1,0,2014-11-10,46,4,149.232,58.68,20.94,82.5973333333333,195.43171428571432
92037,53.2,5,0.0,14.896,0,0,0,1,1,0,0,0,0,1,0,2014-11-10,46,4,39.88,149.232,58.68,80.77066666666663,147.27857142857147
10009,114.9,5,0.0,39.066,0,0,1,0,1,0,0,0,0,1,0,2017-09-01,35,3,53.2,39.88,149.232,69.32666666666664,88.20285714285721
6824,181.797,1,0.3,-15.5826,0,1,0,0,1,0,0,0,0,0,1,2016-01-15,2,1,114.9,53.2,39.88,116.6323333333333,88.37557142857149
77095,318.43,5,0.3,-77.333,0,0,0,1,0,1,0,0,1,0,0,2016-11-20,46,4,181.797,114.9,53.2,205.04233333333332,130.8741428571429
77095,7.068,3,0.6,-2.8272,0,0,0,1,0,1,0,0,0,1,0,2016-11-20,46,4,318.43,181.797,114.9,169.09833333333327,123.50100000000008
75051,317.058,3,0.3,-18.1176,0,0,0,1,1,0,0,0,1,0,0,2017-12-01,48,4,7.068,318.43,181.797,214.18533333333326,147.47614285714295
98103,113.888,2,0.2,9.9652,0,0,0,1,0,0,1,0,1,0,0,2016-09-17,37,3,317.058,7.068,318.43,146.00466666666662,158.04871428571434
19120,60.312,3,0.2,5.2773,1,0,0,0,1,0,0,0,0,1,0,2017-04-17,16,2,113.888,317.058,7.068,163.7526666666666,159.06471428571436
37064,79.974,3,0.4,-29.3238,0,0,1,0,0,1,0,0,0,0,1,2016-12-09,49,4,60.312,113.888,317.058,84.72466666666664,154.0752857142858
90049,203.92,5,0.2,22.941,0,0,0,1,1,0,0,0,1,0,0,2015-02-09,7,1,79.974,60.312,113.888,114.7353333333333,157.23571428571435
10035,15.24,3,0.0,5.1816,0,0,0,1,0,1,0,0,0,1,0,2014-09-30,40,3,203.92,79.974,60.312,99.71133333333329,113.9228571428572
92024,3.48,2,0.0,1.1136,0,0,0,1,1,0,0,0,0,1,0,2014-12-26,52,4,15.24,203.92,79.974,74.2133333333333,113.41028571428578
19140,60.312,3,0.2,5.2773,0,0,0,1,1,0,0,0,0,1,0,2014-11-18,47,4,3.48,15.24,203.92,26.343999999999962,76.73228571428578
39503,86.45,7,0.0,38.038,0,0,1,0,0,1,0,0,0,1,0,2016-03-20,11,1,60.312,3.48,15.24,50.08066666666662,72.81257142857149
92037,603.92,5,0.2,45.294,0,0,0,1,1,0,0,0,1,0,0,2014-09-27,39,3,86.45,60.312,3.48,250.22733333333326,150.47085714285723
11572,271.764,2,0.1,48.3136,0,0,0,1,1,0,0,0,1,0,0,2017-12-24,51,4,603.92,86.45,60.312,320.7113333333333,177.8694285714286
78664,341.96,5,0.6,-427.45,0,0,1,0,0,1,0,0,0,1,0,2017-11-10,45,4,271.764,603.92,86.45,405.8813333333333,197.5894285714286
38401,662.88,3,0.2,74.574,0,0,0,1,1,0,0,0,1,0,0,2014-12-20,51,4,341.96,271.764,603.92,425.5346666666666,290.1094285714286
10009,128.82,3,0.0,50.2398,0,0,0,1,0,0,1,0,0,1,0,2015-07-23,30,3,662.88,341.96,271.764,377.8866666666666,308.01514285714296
60653,2.032,1,0.6,-1.3208,0,0,0,1,0,0,1,0,0,1,0,2017-12-14,50,4,128.82,662.88,341.96,264.57733333333323,299.68942857142866
94601,129.92,4,0.0,10.3936,1,0,0,0,1,0,0,0,0,1,0,2017-08-21,34,3,2.032,128.82,662.88,86.92399999999996,305.8994285714286
94601,568.728,3,0.2,28.4364,1,0,0,0,1,0,0,0,0,0,1,2017-08-21,34,3,129.92,2.032,128.82,233.55999999999995,300.872
2169,244.615,1,0.3,20.967,0,0,1,0,1,0,0,0,0,0,1,2016-08-27,34,3,568.728,129.92,2.032,314.42099999999994,296.9935714285715
92037,435.999,3,0.15,20.5176,0,0,0,1,0,1,0,1,0,0,0,2014-09-23,39,3,244.615,568.728,129.92,416.4473333333333,310.4277142857144
6010,70.56,1,0.3,-4.032,0,0,0,1,0,1,0,0,0,0,1,2014-07-19,29,3,435.999,244.615,568.728,250.39133333333334,225.81057142857148
10024,35.28,3,0.0,11.9952,0,0,1,0,0,0,1,0,0,1,0,2015-06-04,23,2,70.56,435.999,244.615,180.61299999999997,212.44771428571434
77036,9.552,3,0.6,-3.8208,0,0,1,0,0,1,0,0,0,1,0,2016-07-16,28,3,35.28,70.56,435.999,38.46399999999996,213.52200000000008
92691,290.666,2,0.15,3.4196,1,0,0,0,1,0,0,1,0,0,0,2014-01-31,5,1,9.552,35.28,70.56,111.83266666666663,236.48571428571435
89115,141.96,2,0.0,41.1684,0,0,0,1,1,0,0,1,0,0,0,2015-11-21,47,4,290.666,9.552,35.28,147.39266666666663,175.51885714285723
11550,28.44,3,0.0,11.376,0,0,0,1,1,0,0,0,0,1,0,2015-12-04,49,4,141.96,290.666,9.552,153.68866666666665,144.63671428571436
11550,364.41,5,0.1,8.098,0,0,0,1,1,0,0,0,1,0,0,2015-12-04,49,4,28.44,141.96,290.666,178.26999999999998,134.40971428571436
11550,361.764,2,0.1,68.3332,0,0,0,1,1,0,0,0,1,0,0,2015-12-04,49,4,364.41,28.44,141.96,251.53799999999998,176.0102857142858
19120,24.048,9,0.2,7.2144,1,0,0,0,1,0,0,0,0,1,0,2017-11-23,47,4,361.764,364.41,28.44,250.07399999999998,174.40571428571434
10035,384.174,7,0.1,29.8802,0,0,1,0,1,0,0,0,1,0,0,2015-12-04,49,4,24.048,361.764,364.41,256.662,227.92314285714292
28205,154.764,3,0.4,-36.1116,0,0,0,1,0,0,1,0,0,0,1,2017-10-07,40,4,384.174,24.048,361.764,187.66199999999995,208.50857142857149
60477,22.288,7,0.6,-8.9152,1,0,0,0,0,1,0,0,0,1,0,2015-05-04,19,2,154.764,384.174,24.048,187.0753333333333,191.4125714285715
77095,65.424,4,0.6,-52.3392,0,0,0,1,1,0,0,0,0,1,0,2017-05-29,22,2,22.288,154.764,384.174,80.82533333333329,196.69600000000008
43229,281.372,2,0.3,-12.0588,0,0,0,1,0,0,1,0,1,0,0,2014-04-23,17,2,65.424,22.288,154.764,123.02799999999996,184.83342857142864
43229,281.372,2,0.3,-12.0588,0,0,0,1,0,0,1,0,1,0,0,2014-04-23,17,2,281.372,65.424,22.288,209.3893333333333,173.3488571428572
43229,22.336,4,0.2,7.8176,0,0,0,1,0,0,1,0,0,1,0,2014-04-23,17,2,281.372,281.372,65.424,195.02666666666664,173.1042857142858
10024,271.764,2,0.1,60.392,0,0,0,1,0,0,1,0,1,0,0,2015-09-06,36,3,22.336,281.372,281.372,191.82399999999998,157.04571428571438
52001,1408.1,10,0.0,394.268,0,0,0,1,0,0,1,0,1,0,0,2015-09-24,39,3,271.764,22.336,281.372,567.4,336.0937142857143
43130,215.148,2,0.4,-103.9882,0,0,1,0,0,0,1,0,0,0,1,2017-07-03,27,3,1408.1,271.764,22.336,631.6706666666665,363.64514285714296
90301,128.9,2,0.0,15.468,1,0,0,0,1,0,0,0,0,1,0,2017-12-08,49,4,215.148,1408.1,271.764,584.0493333333333,372.7131428571429
60610,24.288,3,0.6,-12.7512,1,0,0,0,1,0,0,0,0,1,0,2015-09-27,39,3,128.9,215.148,1408.1,122.7786666666666,335.9868571428572
75217,16.192,2,0.6,-8.5008,0,1,0,0,1,0,0,0,0,1,0,2017-10-30,44,4,24.288,128.9,215.148,56.45999999999992,298.104
75217,251.006,2,0.3,-68.1302,0,1,0,0,1,0,0,0,0,0,1,2017-10-30,44,4,16.192,24.288,128.9,97.16199999999992,330.77114285714293
19143,22.512,3,0.2,2.2512,1,0,0,0,1,0,0,0,0,1,0,2017-09-16,37,3,251.006,16.192,24.288,96.56999999999992,295.1637142857143
2151,361.96,2,0.0,83.2508,0,0,0,1,0,1,0,1,0,0,0,2015-09-10,37,3,22.512,251.006,16.192,211.8259999999999,145.71514285714292
39212,133.38,6,0.0,58.6872,0,0,0,1,1,0,0,0,0,1,0,2016-12-14,50,4,361.96,22.512,251.006,172.61733333333325,134.03400000000005
94122,16.74,2,0.0,4.3524,0,0,0,1,1,0,0,0,0,1,0,2016-12-01,48,4,133.38,361.96,22.512,170.69333333333324,118.01114285714291
48127,180.98,1,0.0,47.0548,0,0,0,1,1,0,0,0,1,0,0,2017-03-03,9,1,16.74,133.38,361.96,110.3666666666666,140.39571428571435
94110,1421.664,6,0.2,-195.4788,0,0,0,1,0,1,0,0,0,0,1,2016-12-08,49,4,180.98,16.74,133.38,539.7946666666666,341.1774285714286
36608,8.96,2,0.0,2.7776,1,0,0,0,1,0,0,0,0,1,0,2014-04-07,15,2,1421.664,180.98,16.74,537.2013333333333,306.59942857142863
22153,29.12,4,0.0,12.5216,1,0,0,0,0,1,0,0,0,1,0,2014-08-27,35,3,8.96,1421.664,180.98,486.58133333333325,307.54342857142865
22153,1202.94,3,0.0,300.735,1,0,0,0,0,1,0,0,0,0,1,2014-08-27,35,3,29.12,8.96,1421.664,413.67333333333323,427.68342857142864
60188,408.422,2,0.3,-5.8346,0,0,0,1,1,0,0,0,1,0,0,2015-07-02,27,3,1202.94,29.12,8.96,546.8273333333333,466.9751428571429
60188,382.116,6,0.3,-92.7996,0,0,0,1,1,0,0,0,1,0,0,2015-07-02,27,3,408.422,1202.94,29.12,664.4926666666667,519.1717142857143
56301,603.92,4,0.0,181.176,0,0,0,1,0,1,0,0,1,0,0,2017-09-24,38,3,382.116,408.422,1202.94,464.8193333333332,579.5917142857144
90036,513.024,2,0.2,12.8256,0,0,0,1,0,0,1,0,0,0,1,2016-08-08,32,3,603.92,382.116,408.422,499.68666666666655,449.78600000000006
75023,193.0656,4,0.32,-19.8744,0,0,0,1,1,0,0,1,0,0,0,2014-06-20,25,2,513.024,603.92,382.116,436.66986666666656,476.0868000000001
60653,825.174,9,0.3,-117.882,1,0,0,0,0,1,0,1,0,0,0,2017-09-04,36,3,193.0656,513.024,603.92,510.42119999999994,589.8088
60505,796.425,7,0.5,-525.6405,1,0,0,0,0,0,1,0,0,0,1,2015-06-22,26,2,825.174,193.0656,513.024,604.8881999999999,531.7352285714286
43229,5.352,3,0.2,1.6056,1,0,0,0,1,0,0,0,0,1,0,2016-09-18,37,3,796.425,825.174,193.0656,542.3169999999999,474.1538000000001
43229,99.372,2,0.3,-7.098,1,0,0,0,1,0,0,0,1,0,0,2016-09-18,37,3,5.352,796.425,825.174,300.3829999999999,433.76180000000005
40475,33.94,1,0.0,9.1638,1,0,0,0,0,0,1,0,1,0,0,2017-10-30,44,4,99.372,5.352,796.425,46.221333333333256,352.3360857142858
60653,844.116,6,0.3,-36.1764,0,0,1,0,0,0,1,0,1,0,0,2016-03-29,13,1,33.94,99.372,5.352,325.80933333333326,399.6349428571429
75220,15.008,4,0.6,-12.0064,0,0,1,0,0,0,1,0,0,1,0,2016-09-09,36,3,844.116,33.94,99.372,297.68799999999993,374.19814285714295
39212,2430.08,8,0.0,388.8128,0,0,0,1,1,0,0,0,0,0,1,2016-07-25,30,3,15.008,844.116,33.94,1096.4013333333332,603.4704285714287
49201,801.96,2,0.0,200.49,0,0,0,1,0,1,0,0,0,0,1,2015-12-10,50,4,2430.08,15.008,844.116,1082.3493333333333,604.2611428571429
49201,191.96,2,0.0,32.6332,0,0,0,1,0,1,0,0,1,0,0,2015-12-10,50,4,801.96,2430.08,15.008,1141.3333333333333,630.9194285714286
19140,17.472,3,0.2,5.0232,0,0,1,0,1,0,0,0,0,1,0,2014-09-09,37,3,191.96,801.96,2430.08,337.1306666666667,619.2194285714286
19143,657.93,5,0.3,-93.99,0,0,0,1,1,0,0,0,1,0,0,2014-11-17,47,4,17.472,191.96,801.96,289.12066666666664,708.3608571428573
21044,25.16,2,0.0,8.5544,0,0,0,1,0,0,1,0,0,1,0,2017-08-21,34,3,657.93,17.472,191.96,233.52066666666664,591.367142857143
21044,91.92,4,0.0,31.2528,0,0,0,1,0,0,1,0,0,1,0,2017-08-21,34,3,25.16,657.93,17.472,258.33666666666664,602.3545714285716
78207,718.116,6,0.3,-71.8116,1,0,0,0,0,1,0,0,0,0,1,2017-11-19,46,4,91.92,25.16,657.93,278.39866666666666,357.7882857142858
31204,142.4,5,0.0,52.688,0,0,0,1,1,0,0,0,0,1,0,2014-09-14,37,3,718.116,91.92,25.16,317.4786666666667,263.56542857142864
94109,681.408,12,0.2,42.588,0,0,1,0,0,0,1,0,1,0,0,2017-05-19,20,2,142.4,718.116,91.92,513.9746666666666,333.4865714285715
45503,148.288,7,0.2,29.6576,0,0,0,1,0,0,1,0,0,1,0,2016-11-10,45,4,681.408,142.4,718.116,324.032,352.17457142857154
33317,30.88,4,0.2,3.86,0,0,0,1,0,1,0,0,0,1,0,2015-03-12,11,1,148.288,681.408,142.4,286.8586666666667,262.59600000000006
33317,6.408,3,0.2,1.4418,0,0,0,1,0,1,0,0,0,1,0,2015-03-12,11,1,30.88,148.288,681.408,61.85866666666667,259.91714285714295
19143,127.372,2,0.3,-30.9332,0,0,0,1,1,0,0,0,1,0,0,2017-11-06,45,4,6.408,30.88,148.288,54.88666666666666,264.98171428571436
92105,44.46,2,0.0,14.6718,0,0,0,1,0,1,0,0,0,1,0,2015-12-05,49,4,127.372,6.408,30.88,59.413333333333334,168.7451428571429
20735,181.96,2,0.0,20.0156,0,0,0,1,1,0,0,0,0,1,0,2015-07-09,28,3,44.46,127.372,6.408,117.93066666666668,174.39657142857146
80219,15.488,4,0.2,3.6784,0,0,1,0,0,1,0,0,0,1,0,2015-10-30,44,4,181.96,44.46,127.372,80.63600000000001,79.26514285714292
98115,141.96,2,0.0,22.7136,0,0,1,0,0,0,1,0,0,1,0,2015-11-19,47,4,15.488,181.96,44.46,113.13600000000001,78.36114285714292
14609,37.93,1,0.0,6.8274,0,0,0,1,0,1,0,0,0,1,0,2017-12-24,51,4,141.96,15.488,181.96,65.126,79.36828571428578
43615,15.168,2,0.2,3.792,0,0,1,0,0,1,0,0,0,1,0,2016-01-09,1,1,37.93,141.96,15.488,65.01933333333334,80.61971428571435
75150,6.368,2,0.6,-2.5472,0,0,0,1,0,1,0,0,0,1,0,2014-11-23,47,4,15.168,37.93,141.96,19.822,63.33342857142865
90045,510.24,3,0.2,6.378,1,0,0,0,0,1,0,0,0,0,1,2017-10-15,41,4,6.368,15.168,37.93,177.2586666666667,129.87342857142863
98103,162.6,3,0.0,34.146,1,0,0,0,1,0,0,0,0,1,0,2017-04-21,16,2,510.24,6.368,15.168,226.40266666666665,127.10771428571435
98502,603.92,5,0.2,45.294,0,0,1,0,1,0,0,0,1,0,0,2014-12-08,50,4,162.6,510.24,6.368,425.58666666666664,211.16942857142865
39212,18.92,4,0.0,7.3788,0,0,0,1,0,0,1,0,0,1,0,2016-12-20,51,4,603.92,162.6,510.24,261.81333333333333,193.59228571428577
10011,71.97,3,0.0,16.5531,0,0,1,0,1,0,0,0,0,1,0,2017-03-06,10,1,18.92,603.92,162.6,231.60333333333332,198.4551428571429
31907,368.97,3,0.0,81.1734,0,0,1,0,1,0,0,0,1,0,0,2016-09-23,38,3,71.97,18.92,603.92,153.28666666666666,248.9982857142858
90301,198.46,2,0.0,99.23,0,0,1,0,0,1,0,0,0,1,0,2017-08-27,34,3,368.97,71.97,18.92,213.13333333333333,276.4400000000001
90301,230.28,3,0.2,23.028,0,0,1,0,0,1,0,0,1,0,0,2017-08-27,34,3,198.46,368.97,71.97,265.90333333333336,236.44571428571436
79762,563.43,5,0.3,-56.343,1,0,0,0,0,1,0,0,1,0,0,2016-03-03,9,1,230.28,198.46,368.97,330.7233333333333,293.7071428571429
90049,24.4,2,0.0,10.248,0,0,0,1,0,1,0,0,0,1,0,2015-09-18,38,3,563.43,230.28,198.46,272.70333333333326,210.91857142857148
53214,241.96,2,0.0,24.196,0,0,1,0,0,1,0,1,0,0,0,2016-08-13,32,3,24.4,563.43,230.28,276.59666666666664,242.78142857142865
77036,99.372,2,0.3,-1.4196,0,0,0,1,0,1,0,0,0,0,1,2016-03-21,12,1,241.96,24.4,563.43,121.91066666666664,246.69600000000008
33012,1013.832,9,0.2,101.3832,0,0,1,0,0,1,0,0,1,0,0,2014-12-16,51,4,99.372,241.96,24.4,451.72133333333335,338.81914285714294
94122,2003.52,6,0.2,-325.572,0,0,0,1,1,0,0,0,0,0,1,2016-12-17,50,4,1013.832,99.372,241.96,1038.9080000000001,596.6848571428571
91911,665.88,6,0.0,106.5408,0,0,0,1,0,0,1,0,0,1,0,2015-05-03,18,2,2003.52,1013.832,99.372,1227.744,658.9134285714287
92037,333.0,3,0.2,-16.65,0,0,0,1,1,0,0,0,0,0,1,2014-01-27,5,1,665.88,2003.52,1013.832,1000.7999999999998,625.9948571428571
27405,523.764,3,0.4,-192.0468,1,0,0,0,0,1,0,0,0,0,1,2017-11-04,44,4,333.0,665.88,2003.52,507.548,697.3325714285714
28540,102.592,1,0.2,10.2592,0,0,0,1,1,0,0,0,1,0,0,2016-10-14,41,4,523.764,333.0,665.88,319.7853333333333,677.4228571428573
33317,523.92,5,0.2,-72.039,0,0,0,1,0,1,0,0,1,0,0,2015-11-12,46,4,102.592,523.764,333.0,383.4253333333333,738.0725714285715
33317,146.136,3,0.2,16.4403,0,0,0,1,0,1,0,0,1,0,0,2015-11-12,46,4,523.92,102.592,523.764,257.5493333333333,614.116
36608,801.96,2,0.0,200.49,0,0,0,1,1,0,0,0,0,0,1,2015-09-15,38,3,146.136,523.92,102.592,490.672,442.4645714285715
36608,1056.86,7,0.0,306.4894,0,0,0,1,1,0,0,0,1,0,0,2015-09-15,38,3,801.96,146.136,523.92,668.3186666666666,498.31885714285715
10024,314.352,3,0.2,-15.7176,0,0,0,1,1,0,0,1,0,0,0,2017-10-09,41,4,1056.86,801.96,146.136,724.3906666666666,495.65485714285717
48234,26.64,1,0.0,7.4592,0,0,0,1,0,1,0,0,1,0,0,2017-05-07,18,2,314.352,1056.86,801.96,465.95066666666656,424.6371428571429
48234,476.8,2,0.0,119.2,0,0,0,1,0,1,0,0,1,0,0,2017-05-07,18,2,26.64,314.352,1056.86,272.5973333333332,478.09542857142867
19901,76.14,3,0.0,26.649,0,0,0,1,1,0,0,0,0,1,0,2015-11-14,46,4,476.8,26.64,314.352,193.19333333333327,414.1268571428572
43229,611.058,3,0.3,-34.9176,0,1,0,0,0,1,0,0,1,0,0,2014-11-24,48,4,76.14,476.8,26.64,387.99933333333325,480.54428571428576
89031,674.352,3,0.2,-109.5822,0,0,0,1,1,0,0,0,1,0,0,2014-07-26,30,3,611.058,76.14,476.8,453.8499999999999,462.31457142857147
89031,134.01,9,0.0,36.1827,0,0,0,1,1,0,0,0,0,1,0,2014-07-26,30,3,674.352,611.058,76.14,473.1399999999999,330.47885714285724
37620,170.352,3,0.2,10.647,0,0,0,1,0,1,0,0,1,0,0,2014-06-08,23,2,134.01,674.352,611.058,326.2379999999999,309.9074285714286
90049,616.998,6,0.15,-36.294,1,0,0,0,0,1,0,1,0,0,0,2014-10-28,44,4,170.352,134.01,674.352,307.11999999999995,394.2442857142858
2169,85.3,2,0.0,14.501,0,1,0,0,0,0,1,0,0,1,0,2015-09-21,39,3,616.998,170.352,134.01,290.88333333333327,338.31571428571436
94122,4.95,1,0.0,2.178,0,0,0,1,0,0,1,0,0,1,0,2017-06-06,23,2,85.3,616.998,170.352,235.74933333333328,328.14571428571435
60653,480.96,3,0.5,-269.3376,0,0,0,1,0,0,1,0,0,0,1,2017-02-17,7,1,4.95,85.3,616.998,190.40333333333328,309.5602857142858
61821,151.96,5,0.6,-182.352,0,0,0,1,1,0,0,0,0,1,0,2015-11-28,48,4,480.96,4.95,85.3,212.62333333333325,234.93285714285724
92105,240.784,1,0.2,27.0882,0,0,1,0,1,0,0,0,1,0,0,2015-10-23,43,4,151.96,480.96,4.95,291.2346666666666,250.18628571428576
92105,191.968,7,0.2,16.7972,0,0,1,0,1,0,0,0,1,0,0,2015-10-23,43,4,240.784,151.96,480.96,194.9039999999999,253.27428571428578
92105,842.352,3,0.2,42.1176,0,0,1,0,1,0,0,0,1,0,0,2015-10-23,43,4,191.968,240.784,151.96,425.0346666666666,285.46771428571435
85234,364.704,6,0.2,-36.4704,0,0,0,1,1,0,0,0,0,1,0,2015-06-15,25,2,842.352,191.968,240.784,466.3413333333333,325.38257142857145
85234,40.256,4,0.2,11.0704,0,0,0,1,1,0,0,0,0,1,0,2015-06-15,25,2,364.704,842.352,191.968,415.77066666666656,330.42628571428577
90036,1684.752,6,0.2,210.594,0,0,0,1,0,1,0,0,1,0,0,2016-11-24,47,4,40.256,364.704,842.352,696.5706666666665,502.39657142857146
19143,547.136,4,0.2,-68.392,0,0,0,1,0,0,1,0,0,1,0,2015-04-05,14,2,1684.752,40.256,364.704,757.3813333333331,558.8502857142857
19143,7.584,1,0.2,2.37,0,0,0,1,0,0,1,0,0,1,0,2015-04-05,14,2,547.136,1684.752,40.256,746.4906666666666,525.536
19143,352.45,5,0.5,-211.47,0,0,0,1,0,0,1,1,0,0,0,2015-04-05,14,2,7.584,547.136,1684.752,302.3899999999998,548.4620000000001
10035,9.82,2,0.0,3.2406,0,0,0,1,0,1,0,0,0,1,0,2017-09-18,38,3,352.45,7.584,547.136,123.28466666666651,429.5288571428572
85023,801.6,5,0.5,-448.896,0,0,0,1,1,0,0,0,0,0,1,2017-07-18,29,3,9.82,352.45,7.584,387.9566666666665,491.9425714285715
85023,161.568,2,0.2,10.098,0,0,0,1,1,0,0,0,1,0,0,2017-07-18,29,3,801.6,9.82,352.45,324.3293333333332,509.27285714285716
85023,311.976,3,0.2,-42.8967,0,0,0,1,1,0,0,0,1,0,0,2017-07-18,29,3,161.568,801.6,9.82,425.04799999999983,313.1620000000001
98103,35.34,2,0.0,13.4292,0,0,0,1,1,0,0,0,0,1,0,2014-09-17,38,3,311.976,161.568,801.6,169.62799999999984,240.04828571428578
78550,241.332,5,0.32,-14.196,1,0,0,0,1,0,0,1,0,0,0,2016-03-14,11,1,35.34,311.976,161.568,196.21599999999987,273.4408571428572
75051,197.372,2,0.3,-25.3764,0,0,0,1,1,0,0,0,1,0,0,2015-06-16,25,2,241.332,35.34,311.976,158.0146666666665,251.2868571428572
46142,1424.9,5,0.0,356.225,0,1,0,0,1,0,0,0,1,0,0,2016-12-10,49,4,197.372,241.332,35.34,621.2013333333332,453.44114285714295
10024,14.56,2,0.0,6.2608,0,0,0,1,1,0,0,0,0,1,0,2017-05-18,20,2,1424.9,197.372,241.332,545.6106666666666,341.00685714285726
77506,255.108,6,0.3,-18.222,0,0,0,1,0,0,1,0,1,0,0,2016-11-18,46,4,14.56,1424.9,197.372,564.8559999999999,354.3697142857144
48205,5.47,1,0.0,2.3521,0,0,0,1,1,0,0,0,0,1,0,2014-04-04,14,2,255.108,14.56,1424.9,91.71266666666652,310.58314285714295
94109,22.14,3,0.0,6.4206,0,0,0,1,1,0,0,0,0,1,0,2016-06-26,25,2,5.47,255.108,14.56,94.23933333333319,308.69742857142865
37211,44.76,3,0.2,14.547,0,0,0,1,1,0,0,0,0,1,0,2016-05-29,21,2,22.14,5.47,255.108,24.123333333333182,280.6157142857144
90045,44.67,3,0.0,12.0609,1,0,0,0,0,0,1,0,0,1,0,2017-02-19,7,1,44.76,22.14,5.47,37.18999999999985,258.80114285714296
